uni,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps transformed,Accept transformed,Enroll transformed,Top10perc transformed,F.Undergrad transformed,P.Undergrad transformed,Outstate transformed,Books transformed,Personal transformed,PhD transformed,Terminal transformed,S.F.Ratio transformed,perc.alumni transformed,Expend transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_encoded,Apps transformed scaled,Top10perc transformed scaled,F.Undergrad transformed scaled,P.Undergrad transformed scaled,Outstate transformed scaled,Books transformed scaled,Personal transformed scaled,PhD transformed scaled,S.F.Ratio transformed scaled,perc.alumni transformed scaled,Expend transformed scaled,Private_encoded scaled
Montclair State University,No,5220,2128,865,19,53,6411,3186,3648,4834,700,950,82.0,87,21.5,9,6717,58,1.057600994053231,0.5862209146744677,0.6726519598625947,-0.341437885385184,1.1153933421231854,1.5845618178779115,-2.137158542841521,1.0361203920422728,-0.48839044954759636,0.547315906408957,0.4240248994484804,1.7692396039237115,2.302585092994046,-0.6289843595651023,0.4076628352490421,Tier 1,0.0,0,1.057600994053231,-0.341437885385184,1.1153933421231863,1.5845618178779113,-2.137158542841521,1.03612039204227,-0.4883904495475965,0.5473159064089571,1.7692396039237124,-1.1504595610307922,-0.6289843595650989,-1.6310663255951814
Montreat-Anderson College,Yes,263,223,103,10,24,316,20,8438,3372,500,2958,42.0,50,11.1,4,11989,15,-1.8177125632546913,-1.7973012699908095,-1.7711344876976154,-1.2063544244260114,-2.2171659871318283,-1.557693330606437,-0.39942993520728187,-0.22842386667757714,1.9175893111011661,-1.730934771777642,-1.7595295532471238,-0.7335168472284899,1.6094379124341003,0.8430278584841645,0.8479087452471483,Tier 1,0.0,1,-1.817712563254692,-1.2063544244260114,-2.2171659871318283,-1.5576933306064373,-0.39942993520728165,-0.22842386667758008,1.9175893111011661,-1.7309347717776418,-0.733516847228489,-2.281996660972765,0.843027858484168,0.6130958528832952
Moorhead State University,No,2442,2164,1189,12,37,5983,1075,4426,2664,600,1000,75.0,81,18.1,19,4795,60,0.38550414845569314,0.6025708350369324,0.974104079642466,-0.9749983196713342,1.0608610975191726,0.7729673914190284,-1.7797411508081924,0.4500102891071356,-0.3840412733049989,,-0.06289081824039729,1.0174287020688948,2.995732273553991,-1.7236475316569322,0.8861588861588862,Tier 1,0.0,0,0.3855041484556929,-0.9749983196713342,1.0608610975191735,0.7729673914190283,-1.7797411508081924,0.45001028910713264,-0.384041273304999,0.04832421291887901,1.0174287020688957,-0.018922461088820543,-1.7236475316569289,-1.6310663255951814
Moravian College,Yes,1232,955,303,23,58,1241,485,14990,4730,550,1250,86.0,92,15.2,28,9566,74,-0.2528628849832534,-0.21751519040467865,-0.4324669600928255,-0.055200718403029835,-0.43127909638864276,0.23131757534234137,1.1156414135677237,0.1242550659959194,0.07455286562134902,0.85134914782765,0.8736625013025863,0.3313941033568041,3.367295829986474,0.32356084871281965,0.7751623376623377,Tier 2,1.0,1,-0.25286288498325377,-0.05520071840302981,-0.43127909638864226,0.23131757534234124,1.1156414135677244,0.12425506599591646,0.07455286562134893,0.8513491478276501,0.3313941033568049,0.5876412830644702,0.32356084871282303,0.6130958528832952
Morehouse College,Yes,3708,1678,722,41,66,2852,153,7050,5490,250,600,71.0,74,17.8,10,8122,83,0.7596789169623009,0.3525931394109312,0.4947492983852594,0.9016140386466757,0.421430869604464,-0.4819182474572674,-0.8150897865206005,-2.667674146320141,-1.4057817650474271,-0.21785519984906473,-0.5615293446508958,0.9485544386053412,2.3978952727983707,-0.09468815435789006,0.4525350593311758,Tier 1,0.0,1,0.7596789169623008,0.9016140386466757,0.42143086960446474,-0.4819182474572675,-0.8150897865206004,-2.6676741463201443,-1.4057817650474271,-0.21785519984906462,0.948554438605342,-0.9948692225349889,-0.09468815435788666,0.6130958528832952
Morningside College,Yes,586,533,239,16,36,950,228,10520,3678,500,1000,48.0,68,13.0,32,8111,56,-0.9836423861117386,-0.8316207539260255,-0.7081048328687409,-0.5871679226871698,-0.7395889494077703,-0.24444970834651358,0.14696174327036104,-0.22842386667757714,-0.3840412733049989,-1.4784656785069474,-0.9323663945762501,-0.22378287640524477,3.4965075614664802,-0.09830919660030107,0.909556313993174,Tier 2,1.0,1,-0.9836423861117392,-0.5871679226871698,-0.7395889494077698,-0.24444970834651372,0.14696174327036143,-0.22842386667758008,-0.384041273304999,-1.4784656785069472,-0.22378287640524394,0.798574649047804,-0.09830919660029767,0.6130958528832952
Morris College,Yes,882,730,330,2,13,926,12,4515,2550,850,2100,53.0,60,18.6,34,6990,60,-0.5765873144862377,-0.4973031859202298,-0.3357355306592823,-2.840103702854633,-0.7700655238635662,-1.7954809495468111,-1.741566428464079,1.791012887676209,1.1704906841578169,-1.2437860097000295,-1.3504282584260159,1.131239153600891,3.5553480614894135,-0.5123160022576603,0.8276643990929705,Tier 1,0.0,1,-0.5765873144862381,-2.840103702854633,-0.7700655238635657,-1.7954809495468114,-1.741566428464079,1.7910128876762061,1.1704906841578169,-1.2437860097000293,1.131239153600892,0.8946295860401178,-0.5123160022576568,0.6130958528832952
Mount Holyoke College,Yes,1800,1314,526,47,79,1891,40,19300,5700,750,750,79.0,91,9.0,51,18359,84,0.10487096386051965,0.10803075029405439,0.17077005656752597,1.149194432108028,0.019652881314403205,-1.2152301684329885,1.8826732385122646,1.3022200551005034,-0.9642037997398574,0.32830123229754177,0.7804683371675396,-1.338432747208174,3.9512437185814275,1.6661345795514768,0.73,Tier 3,2.0,1,0.10487096386051935,1.149194432108028,0.01965288131440383,-1.2152301684329887,1.8826732385122655,1.3022200551005005,-0.9642037997398575,0.3283012322975419,-1.3384327472081732,1.5409145833240059,1.6661345795514801,0.6130958528832952
Mount Marty College,Yes,279,276,126,17,37,600,435,6844,2980,500,500,45.0,55,11.7,38,5073,44,-1.7545335811920617,-1.5555019145105278,-1.5039385616717047,-0.5017164322200879,-1.3136720101265182,0.16052895144457724,-0.8812455951885679,-0.22842386667757714,-1.7612021643396452,-1.6086866532996464,-1.5700197651757861,-0.5691159228921928,3.6635616461296463,-1.5264286793095514,0.989247311827957,Tier 1,0.0,1,-1.7545335811920624,-0.5017164322200879,-1.3136720101265178,0.1605289514445771,-0.8812455951885678,-0.22842386667758008,-1.7612021643396452,-1.6086866532996462,-0.5691159228921919,1.071284255022854,-1.526428679309548,0.6130958528832952
Mount Mary College,Yes,235,217,121,12,32,931,487,8950,3119,550,1125,51.0,51,10.7,26,7016,78,-1.938900852307565,-1.828492034561646,-1.5569553781798025,-0.9749983196713342,-0.7636374762377626,0.23400996701262833,-0.2575055323213535,0.1242550659959194,-0.14292314097182438,-1.340298922085816,-1.723952118227403,-0.8450453297697846,3.295836866004329,-0.501571031769691,0.9234042553191489,Tier 2,1.0,1,-1.9389008523075657,-0.9749983196713342,-0.7636374762377621,0.2340099670126282,-0.2575055323213532,0.12425506599591646,-0.14292314097182449,-1.3402989220858157,-0.8450453297697837,0.4709871710129802,-0.5015710317696875,0.6130958528832952
Mount Mercy College,Yes,368,317,159,20,49,806,542,10500,3555,500,2285,44.0,50,11.3,30,6695,64,-1.4619811470494233,-1.4003712117338485,-1.205665341787471,-0.2659654673280355,-0.9383684535061534,0.3044016754734171,0.1420678036533716,-0.22842386667757714,1.3528596012776715,-1.6503232902994553,-1.7595295532471238,-0.6783404959869432,3.4339872044851463,-0.6387043833206631,0.8614130434782609,Tier 2,1.0,1,-1.4619811470494237,-0.2659654673280355,-0.9383684535061529,0.304401675473417,0.142067803653372,-0.22842386667758008,1.3528596012776715,-1.6503232902994551,-0.6783404959869423,0.6965124818629844,-0.6387043833206597,0.6130958528832952
Mount Saint Clare College,Yes,325,284,95,16,33,364,88,9900,3650,500,1200,32.0,37,13.6,43,6525,21,-1.5925383202126606,-1.5233741462734582,-1.8806657694185707,-0.5871679226871698,-2.0069095921986966,-0.796068436985563,-0.007688462049560396,-0.22842386667757714,-0.009909663407677113,-2.0804559868744708,-2.1240660463495327,-0.0689648444728493,3.784189633918261,-0.7155100152492295,0.8738461538461538,Tier 2,1.0,1,-1.5925383202126613,-0.5871679226871698,-2.0069095921986966,-0.7960684369855631,-0.00768846204956005,-0.22842386667758008,-0.009909663407677214,-2.0804559868744708,-0.06896484447284847,1.268204977348955,-0.7155100152492261,0.6130958528832952
Mount Saint Mary's College,Yes,1321,1159,328,15,36,1243,79,12850,6200,550,900,77.0,82,12.8,36,8536,80,-0.1862995136693453,-0.01914581057558894,-0.34258255059596676,-0.6766850005818633,-0.42947502340280885,-0.8553712480554956,0.679745288801683,0.1242550659959194,-0.5979547424825227,0.18659042799950562,0.01436886348154269,-0.27600423628062754,3.6109179126442243,0.036324666757029146,0.8773656320968963,Tier 2,1.0,1,-0.18629951366934566,-0.6766850005818633,-0.42947502340280835,-0.8553712480554957,0.6797452888016834,0.12425506599591646,-0.5979547424825228,0.18659042799950573,-0.2760042362806267,0.9853453098913291,0.03632466675703255,0.6130958528832952
Mount Saint Mary College,Yes,1170,695,238,14,48,1170,429,7470,4600,250,1400,74.0,75,15.3,23,6898,88,-0.30235977945462506,-0.549042824033828,-0.7130666475237222,-0.7707527080612918,-0.4977192474404029,0.15154715838040084,-0.6840412049593788,-2.667674146320141,0.3103771361381625,-0.01951568563953552,-0.4947312768374728,0.3558569853976585,3.1780538303479458,-0.5508368193574116,0.594017094017094,Tier 1,0.0,1,-0.30235977945462544,-0.7707527080612918,-0.4977192474404024,0.1515471583804007,-0.6840412049593786,-2.6676741463201443,0.31037713613816237,-0.019515685639535405,0.3558569853976593,0.27871072767331073,-0.5508368193574081,0.6130958528832952
Mount St. Mary's College,Yes,657,537,113,37,90,1039,466,12474,5678,630,1278,53.0,71,11.9,19,10613,72,-0.8685479030733613,-0.8235875985607217,-1.647270102366679,0.7211624200833137,-0.6342558588532072,0.2052284642907345,0.5983278449606833,0.6342683937995313,0.12049494656094818,-1.2437860097000295,-0.7532925064547982,-0.5150498114932625,2.995732273553991,0.5704338014865256,0.817351598173516,Tier 2,1.0,1,-0.8685479030733618,0.7211624200833137,-0.6342558588532067,0.20522846429073435,0.5983278449606837,0.6342683937995284,0.12049494656094809,-1.2437860097000293,-0.5150498114932616,-0.018922461088820543,0.570433801486529,0.6130958528832952
Mount Union College,Yes,1310,1086,458,26,61,1365,144,12250,3530,400,1150,85.0,87,16.7,35,7215,81,-0.19426131620497097,-0.08550380646856409,0.024140436725067316,0.13602341304359422,-0.3256639165946554,-0.517195541879941,0.5490554146457947,-1.0374664620502536,-0.09769608754293363,0.7740552911722044,0.4240248994484804,0.692050414371125,3.58351893845611,-0.4213164441014312,0.8290076335877863,Tier 2,1.0,1,-0.19426131620497136,0.13602341304359425,-0.3256639165946548,-0.5171955418799411,0.5490554146457951,-1.0374664620502565,-0.09769608754293373,0.7740552911722045,0.6920504143711259,0.9406174993141313,-0.4213164441014278,0.6130958528832952
Mount Vernon Nazarene College,Yes,510,485,334,18,36,1114,94,7400,3346,600,600,57.0,57,19.8,7,6869,58,-1.1247496665877186,-0.9333806742079663,-0.3221839905012193,-0.4199221856006503,-0.5536863653616864,-0.7595010108705385,-0.7055405451304835,0.4500102891071356,-1.4057817650474271,-1.0402279266691847,-1.4858876575586604,1.3996282589180558,2.0794415416798357,-0.5631438419645877,0.9509803921568627,Tier 1,0.0,1,-1.124749666587719,-0.4199221856006503,-0.5536863653616858,-0.7595010108705386,-0.7055405451304833,0.45001028910713264,-1.4057817650474271,-1.0402279266691845,1.3996282589180566,-1.5147331439094829,-0.5631438419645842,0.6130958528832952
Muhlenberg College,Yes,2519,1836,462,30,61,1656,352,16975,4565,600,850,76.0,86,12.8,39,10888,83,0.4137135264602297,0.4415415660238229,0.03344315184043364,0.36697415013628076,-0.1179771589617142,0.02494661083675158,1.4847632376426096,0.4500102891071356,-0.7133073594983343,0.11702645125926653,0.3389408259481421,-0.27600423628062754,3.6888794541139363,0.6291364497949671,0.7288606589916634,Tier 3,2.0,1,0.41371352646022946,0.36697415013628076,-0.11797715896171361,0.02494661083675145,1.4847632376426103,0.45001028910713264,-0.7133073594983345,0.11702645125926664,-0.2760042362806267,1.1126146388531517,0.6291364497949705,0.6130958528832952
Murray State University,No,2225,1910,1190,29,55,5968,955,4738,3110,700,940,72.0,76,20.2,27,5972,52,0.30055490159198234,0.4804224372555829,0.9748813173338128,0.3114902312545737,1.0588643584240411,0.6896959939696181,-1.6480370388649224,1.0361203920422728,-0.509869045907248,-0.15260601513862246,-0.4264744945937568,1.487673115671891,3.332204510175204,-0.988302105075084,0.8584269662921349,Tier 1,0.0,0,0.30055490159198206,0.3114902312545737,1.058864358424042,0.689695993969618,-1.6480370388649224,1.03612039204227,-0.5098690459072481,-0.15260601513862235,1.4876731156718919,0.5303560031614278,-0.9883021050750805,-1.6310663255951814
Muskingum College,Yes,1109,922,375,24,46,1115,70,13240,3914,600,800,73.0,85,13.4,27,9333,73,-0.3538868663227593,-0.2538375499726595,-0.19322393510996203,0.010498375683124296,-0.5526571143112162,-0.92110734243334,0.7625580519572708,0.4500102891071356,-0.8351230488947309,-0.08649263453270115,0.2554446883163039,-0.12026961376708888,3.332204510175204,0.26288227465370106,0.8313796212804329,Tier 2,1.0,1,-0.3538868663227597,0.010498375683124323,-0.5526571143112157,-0.9211073424333401,0.7625580519572713,0.45001028910713264,-0.835123048894731,-0.08649263453270103,-0.12026961376708804,0.5303560031614278,0.26288227465370445,0.6130958528832952
National-Louis University,Yes,513,347,279,23,48,2508,505,9090,4500,650,500,62.0,65,18.3,2,7905,71,-1.1187624726759737,-1.299901823402185,-0.5271950280563338,-0.055200718403029835,0.2996003299423273,0.25780299279664404,-0.21963031945710199,0.7529019485404129,-1.7612021643396452,-0.7661006908295812,-1.0990862943084903,1.0630980149914295,1.0986122886681098,-0.1675504457440099,0.6764132553606238,Tier 2,1.0,1,-1.1187624726759742,-0.05520071840302981,0.299600329942328,0.2578029927966439,-0.21963031945710168,0.75290194854041,-1.7612021643396452,-0.7661006908295811,1.0630980149914304,-3.115900572152606,-0.1675504457440065,0.6130958528832952
Nazareth College of Rochester,Yes,947,798,266,36,68,1274,471,10850,5150,550,800,77.0,93,13.6,24,8797,61,-0.5070401307351022,-0.40396713763201336,-0.5825193254634532,0.6737982758594404,-0.40195592931279284,0.21218565964760078,0.22684439191913638,0.1242550659959194,-0.8351230488947309,0.18659042799950562,0.9685124280279964,-0.0689648444728493,3.2188758248682006,0.11399404962170341,0.8426610348468849,Tier 2,1.0,1,-0.5070401307351027,0.6737982758594404,-0.40195592931279234,0.21218565964760064,0.2268443919191368,0.12425506599591646,-0.835123048894731,0.18659042799950573,-0.06896484447284847,0.34535112178986943,0.11399404962170681,0.6130958528832952
New Jersey Institute of Technology,No,1879,1216,483,27,62,3311,1646,8832,5376,700,1850,92.0,98,13.5,19,12529,72,0.14477119433781774,0.029630023058080147,0.08080424146609426,0.19611044886994475,0.55865982829096,1.080876074771247,-0.28973218777881843,1.0361203920422728,0.8988334991427632,1.33307333133831,1.4679867891663476,-0.09458022317359067,2.995732273553991,0.9371952588007615,0.6471527408195848,Tier 2,1.0,0,0.14477119433781743,0.19611044886994478,0.5586598282909607,1.0808760747712467,-0.28973218777881815,1.03612039204227,0.8988334991427631,1.3330733313383103,-0.09458022317358984,-0.018922461088820543,0.9371952588007649,-1.6310663255951814
New Mexico Institute of Mining and Tech.,No,787,601,233,40,73,1017,411,5376,3214,600,1100,99.0,100,13.7,11,9241,34,-0.6888142137980416,-0.703118667012866,-0.7382417953134461,0.8577720942126082,-0.6592422080974041,0.12390570753922985,-1.3954786441826492,0.4500102891071356,-0.18909060280163872,1.9338948750754679,1.6797533027611797,-0.04342272256216694,2.4849066497880004,0.23827609117281712,0.7636594663278272,Tier 1,0.0,0,-0.6888142137980421,0.8577720942126082,-0.6592422080974035,0.12390570753922972,-1.395478644182649,0.45001028910713264,-0.18909060280163884,1.933894875075468,-0.04342272256216611,-0.8528263722686615,0.23827609117282053,-1.6310663255951814
New York University,Yes,13594,7244,2505,70,86,12408,2814,17748,7262,450,1000,87.0,98,7.8,16,21227,71,1.8525264520051214,1.7308987473994195,1.6251088314169502,1.9229832396697435,1.5971369706726797,1.4873426974669774,1.6208214838424393,-0.6133100628932622,-0.3840412733049989,0.9294991505577302,1.4679867891663476,-1.7089125071243803,2.833213344056216,1.9058575962546866,0.5328821538914227,Tier 3,2.0,1,1.8525264520051217,1.9229832396697435,1.5971369706726808,1.4873426974669772,1.6208214838424402,-0.6133100628932651,-0.384041273304999,0.9294991505577304,-1.7089125071243794,-0.28422859422641605,1.90585759625469,0.6130958528832952
Newberry College,Yes,872,722,154,14,36,601,36,10194,2600,500,1500,57.0,63,11.4,32,5788,83,-0.5877737636559751,-0.5088917460107879,-1.2460056044856591,-0.7707527080612918,-1.3114860601155551,-1.2688092444260743,0.06641515168523433,-0.22842386667757714,0.4549153027020339,-1.0402279266691847,-1.2035376962767816,-0.6508950575092258,3.4965075614664802,-1.0878730821320841,0.8279816513761468,Tier 2,1.0,1,-0.5877737636559756,-0.7707527080612918,-1.3114860601155547,-1.2688092444260746,0.0664151516852347,-0.22842386667758008,0.4549153027020338,-1.0402279266691845,-0.6508950575092249,0.798574649047804,-1.0878730821320808,0.6130958528832952
Niagara University,Yes,2220,1796,467,65,99,1919,334,10320,4762,450,650,68.0,100,14.2,20,7788,65,0.29849404651807776,0.419820297307895,0.044941730398764486,1.7729680755244204,0.03465379577996746,-0.008231643139918499,0.09774441043090824,-0.6133100628932622,-1.2482237688586597,-0.4084111622322628,1.6797533027611797,0.0832145608913612,3.044522437723423,-0.20812859192501573,0.809009009009009,Tier 2,1.0,1,0.2984940465180775,1.7729680755244204,0.03465379577996809,-0.008231643139918627,0.09774441043090862,-0.6133100628932651,-1.2482237688586597,-0.4084111622322627,0.08321456089136203,0.06072567486027672,-0.20812859192501232,0.6130958528832952
North Adams State College,No,1563,1005,240,1,19,1380,136,5542,4330,500,1000,65.0,71,14.2,17,6562,57,-0.027168076546607498,-0.16496502723917741,-0.7031669106722976,-3.3604972185977373,-0.31368354001267434,-0.5502628704344413,-1.3330272276757977,-0.22842386667757714,-0.3840412733049989,-0.5911658485053487,-0.7532925064547982,0.0832145608913612,2.8903717578961645,-0.6985326318960413,0.6429942418426103,Tier 1,0.0,0,-0.027168076546607835,-3.3604972185977373,-0.3136835400126738,-0.5502628704344414,-1.3330272276757975,-0.22842386667758008,-0.384041273304999,-0.5911658485053486,0.08321456089136203,-0.19091960062784105,-0.6985326318960379,-1.6310663255951814
North Carolina A. & T. State University,No,4809,3089,1429,12,33,6162,871,6806,1780,600,1651,72.0,72,16.7,9,7090,44,0.9868462350556036,0.9449271000245697,1.1417218151837754,-0.9749983196713342,1.0842283339783638,0.6255937839437357,-0.8935914093688284,0.4500102891071356,0.6570871482145703,-0.15260601513862246,-0.6907977722592065,0.692050414371125,2.302585092994046,-0.47132228467794923,0.6423372842586816,Tier 1,0.0,0,0.9868462350556035,-0.9749983196713342,1.0842283339783647,0.6255937839437355,-0.8935914093688283,0.45001028910713264,0.6570871482145701,-0.15260601513862235,0.6920504143711259,-1.1504595610307922,-0.47132228467794585,-1.6310663255951814
North Carolina State University at Raleigh,No,10634,7064,3176,39,78,16505,5481,8400,6540,600,1300,92.0,98,17.5,21,9670,62,1.6538892649590915,1.7083628468019905,1.8172836166234585,0.813108029442438,1.7847743485764962,2.0236415108335812,-0.41018636082365656,0.4500102891071356,0.15594301945376507,1.33307333133831,1.4679867891663476,0.8792265342330655,3.091042453358316,0.34991475922240967,0.6642843708858379,Tier 1,0.0,0,1.6538892649590917,0.813108029442438,1.7847743485764973,2.0236415108335812,-0.41018636082365634,0.45001028910713264,0.15594301945376496,1.3330733313383103,0.8792265342330664,0.13666787740698347,0.34991475922241305,-1.6310663255951814
North Carolina Wesleyan College,Yes,812,689,195,7,24,646,84,8242,4230,600,1295,77.0,77,12.7,11,10090,52,-0.6579248233337978,-0.5581919916323647,-0.9526060191421021,-1.628780765874191,-1.2174649887158768,-0.8217164193755033,-0.45525628385829536,0.4500102891071356,0.14793568687330247,0.18659042799950562,-0.3567469657519844,-0.3022340305882607,2.4849066497880004,0.45205280993189556,0.8485221674876847,Tier 1,0.0,1,-0.6579248233337982,-1.628780765874191,-1.2174649887158764,-0.8217164193755034,-0.45525628385829514,0.45001028910713264,0.14793568687330236,0.18659042799950573,-0.30223403058825987,-0.8528263722686615,0.45205280993189895,0.6130958528832952
North Central College,Yes,1127,884,308,30,64,1310,766,11718,7398,450,1800,73.0,87,16.4,33,8871,76,-0.33837173315337854,-0.29742758036791184,-0.4138211620496834,0.36697415013628076,-0.37100408453821015,0.5371240425012876,0.4296139680347179,-0.6133100628932622,0.840445648422016,-0.08649263453270115,0.4240248994484804,0.6209628563189751,3.5263605246161616,0.1353719853452648,0.7843833185448092,Tier 2,1.0,1,-0.33837173315337893,0.36697415013628076,-0.3710040845382096,0.5371240425012875,0.42961396803471835,-0.6133100628932651,0.8404456484220159,-0.08649263453270103,0.620962856318976,0.8473085057155563,0.1353719853452682,0.6130958528832952
North Dakota State University,No,2968,2297,1610,13,47,7368,1128,5834,2744,600,2000,79.0,83,17.0,24,6310,42,0.5616928099537933,0.660546570178616,1.2479401200083797,-0.8699539009271027,1.22274216851314,0.8071039256366521,-1.2260889317284474,0.4500102891071356,1.0656206545879046,0.32830123229754177,0.0931702615374012,0.7626422816839667,3.2188758248682006,-0.8171821788862397,0.773921832884097,Tier 1,0.0,0,0.5616928099537931,-0.8699539009271027,1.222742168513141,0.807103925636652,-1.2260889317284471,0.45001028910713264,1.0656206545879046,0.3283012322975419,0.7626422816839676,0.34535112178986943,-0.8171821788862362,-1.6310663255951814
North Park College,Yes,465,361,176,19,39,879,156,12580,4345,400,970,76.0,79,13.1,24,10889,74,-1.219387822479237,-1.2561541992452283,-1.0787240373278593,-0.341437885385184,-0.8326349249589021,-0.4705741617554455,0.6214418936240724,-1.0374664620502536,-0.44605412893971225,0.11702645125926653,-0.21283183845717074,-0.19778961228228817,3.2188758248682006,0.6293457353820883,0.7763440860215054,Tier 2,1.0,1,-1.2193878224792374,-0.341437885385184,-0.8326349249589017,-0.4705741617554456,0.6214418936240729,-1.0374664620502565,-0.44605412893971236,0.11702645125926664,-0.19778961228228734,0.34535112178986943,0.6293457353820917,0.6130958528832952
Northeast Missouri State University,No,6040,4577,1620,36,72,5640,266,4856,3416,400,1100,69.0,72,15.7,13,6601,76,1.1824331671036439,1.313359478373864,1.2534020368016714,0.6737982758594404,1.0136096430830108,-0.15014749513298176,-1.599712023529679,-1.0374664620502536,-0.18909060280163872,-0.34575842465952417,-0.6907977722592065,0.45309210422462504,2.6390573296152584,-0.6807965703369416,0.7577814569536424,Tier 1,0.0,0,1.1824331671036439,0.6737982758594404,1.0136096430830117,-0.1501474951329819,-1.599712023529679,-1.0374664620502565,-0.18909060280163884,-0.34575842465952406,0.45309210422462587,-0.6011810967805445,-0.6807965703369382,-1.6310663255951814
Northeastern University,Yes,11901,8492,2517,16,42,11160,10221,13380,7425,600,1750,73.0,82,12.9,17,9563,46,1.7453875696381576,1.872343744123651,1.6290480117786201,-0.5871679226871698,1.524396164526609,2.557900564080465,0.7918947223358691,0.4500102891071356,0.7805361922961006,-0.08649263453270115,0.01436886348154269,-0.24985413726745379,2.8903717578961645,0.32279408928989356,0.7135534829005966,Tier 2,1.0,1,1.7453875696381578,-0.5871679226871698,1.5243961645266102,2.557900564080465,0.7918947223358697,0.45001028910713264,0.7805361922961005,-0.08649263453270103,-0.24985413726745295,-0.19091960062784105,0.32279408928989695,0.6130958528832952
Northern Arizona University,No,5891,4931,1973,23,48,11249,2682,6746,3728,620,2342,78.0,83,21.7,7,6157,41,1.1611578552821111,1.3820269630317985,1.4246009236822237,-0.055200718403029835,1.5299052871850742,1.4500420709734103,-0.9131772808887375,0.5737153808563291,1.4062964154022641,0.2570155500305852,0.0931702615374012,1.811961694447314,2.0794415416798357,-0.892847008040856,0.8370395518587677,Tier 1,0.0,0,1.1611578552821111,-0.05520071840302981,1.5299052871850753,1.45004207097341,-0.9131772808887374,0.5737153808563262,1.4062964154022641,0.2570155500305853,1.811961694447315,-1.5147331439094829,-0.8928470080408526,-1.6310663255951814
Northern Illinois University,No,10706,7219,2397,12,37,14826,1979,7799,3296,470,1750,73.0,78,17.3,11,6086,56,1.6593956677571686,1.7278048237192283,1.5886458963020549,-0.9749983196713342,1.7155883773097476,1.2181047619057643,-0.5847278878963903,-0.4550870026880176,0.7805361922961006,-0.08649263453270115,-0.28553671812966114,0.8327505724393898,2.4849066497880004,-0.9289519108719951,0.6742947879693629,Tier 1,0.0,0,1.6593956677571688,-0.9749983196713342,1.7155883773097487,1.218104761905764,-0.5847278878963901,-0.45508700268802055,0.7805361922961005,-0.08649263453270103,0.8327505724393907,-0.8528263722686615,-0.9289519108719917,-1.6310663255951814
Northwest Missouri State University,No,2729,2535,1257,8,29,4787,472,3735,3136,250,1630,62.0,65,21.7,23,5284,54,0.48617656355100375,0.7558455822789042,1.0253060595191716,-1.4751496061038125,0.8791312195100937,0.2135691069288606,-2.09484258150213,-2.667674146320141,0.6300218156152152,-0.7661006908295812,-1.0990862943084903,1.811961694447314,3.1780538303479458,-1.3875298718114129,0.9289116892634665,Tier 1,0.0,0,0.4861765635510035,-1.4751496061038125,0.8791312195100945,0.21356910692886047,-2.09484258150213,-2.6676741463201443,0.6300218156152151,-0.7661006908295811,1.811961694447315,0.27871072767331073,-1.3875298718114095,-1.6310663255951814
Northwest Nazarene College,Yes,616,514,385,29,52,1115,60,9840,2820,450,822,59.0,59,14.8,20,6261,58,-0.9332770621425045,-0.8706805411731529,-0.16423058105160823,0.3114902312545737,-0.5526571143112162,-1.0037554573828125,-0.022988602256669897,-0.6133100628932622,-0.7806798079329443,-0.9331961957727689,-1.3968339859427865,0.23290908127871435,3.044522437723423,-0.8411042385009565,0.8344155844155844,Tier 2,1.0,1,-0.933277062142505,0.3114902312545737,-0.5526571143112157,-1.0037554573828127,-0.022988602256669554,-0.6133100628932651,-0.7806798079329444,-0.9331961957727688,0.23290908127871518,0.06072567486027672,-0.8411042385009531,0.6130958528832952
Northwestern College,Yes,860,811,366,22,56,1040,52,9900,3075,300,1800,68.0,68,14.9,34,6357,68,-0.6013807440914685,-0.3870950384170118,-0.22009104125718734,-0.12305785184375591,-0.6331354588908956,-1.079360565905807,-0.007688462049560396,-2.0469262120124276,0.840445648422016,-0.4084111622322628,-0.9323663945762501,0.25762653611778125,3.5553480614894135,-0.794504075770767,0.9430232558139535,Tier 2,1.0,1,-0.6013807440914689,-0.12305785184375588,-0.6331354588908951,-1.0793605659058072,-0.00768846204956005,-2.0469262120124307,0.8404456484220159,-0.4084111622322627,0.2576265361177821,0.8946295860401178,-0.7945040757707635,0.6130958528832952
Northwestern University,Yes,12289,5200,1902,85,98,7450,45,16404,5520,759,1585,96.0,100,6.8,25,26385,92,1.7713265233585187,1.4307677928026432,1.3931635649240632,2.329828358316237,1.2311426621955086,-1.1546698085220135,1.3816245290486875,1.3484666627226276,0.5709203018407742,1.6712917618063772,1.6797533027611797,-2.034981410475649,3.258096538021482,2.231598830005828,0.4231426478964928,Tier 3,2.0,1,1.771326523358519,2.329828358316237,1.2311426621955095,-1.1546698085220137,1.3816245290486882,1.3484666627226247,0.5709203018407741,1.6712917618063774,-2.0349814104756483,0.4093774833820336,2.2315988300058316,0.6130958528832952
